aib_name,aib_Administrative,aib_Administrative_Duration,aib_Informational,aib_Informational_Duration,aib_ProductRelated,aib_ProductRelated_Duration,aib_BounceRates,aib_ExitRates,aib_PageValues,aib_SpecialDay,aib_Month,aib_OperatingSystems,aib_Browser,aib_Region,aib_TrafficType,aib_VisitorType,aib_Weekend,aib_Revenue
Customer7137,0,0,0,0,7,58.5,0,0.057142857,0,0,Nov,2,6,9,2,Returning_Visitor,FALSE,FALSE
Customer7138,0,0,0,0,25,1344.291667,0,0.008695652,0,0,Nov,2,4,1,8,Returning_Visitor,FALSE,FALSE
Customer7139,0,0,0,0,8,97,0,0.025,0,0,Nov,2,2,3,2,Returning_Visitor,FALSE,TRUE
Customer7140,0,0,1,0,26,668.5,0,0.007407407,0,0,Nov,2,2,3,1,Returning_Visitor,FALSE,FALSE
Customer7141,0,0,0,0,9,339.5,0,0.013888889,0,0,Dec,1,2,3,2,New_Visitor,TRUE,FALSE
Customer7142,6,143.1666667,0,0,50,925.947619,0,0.010160428,13.60512012,0,Mar,2,2,1,2,Returning_Visitor,FALSE,TRUE
Customer7143,0,0,0,0,2,86,0,0.05,0,0,Mar,1,1,1,9,Returning_Visitor,TRUE,FALSE
Customer7144,9,149.9333333,2,26.66666667,67,1783.122222,0,0.005855856,0,0,May,1,1,2,4,Returning_Visitor,FALSE,FALSE
Customer7145,3,27,0,0,2,16,0,0.05,0,0,Nov,2,2,2,2,New_Visitor,TRUE,TRUE
Customer7146,0,0,0,0,1,0,0.2,0.2,0,0,Dec,3,2,4,2,Returning_Visitor,FALSE,FALSE
Customer7147,1,5.384615385,0,0,36,1195.726923,0.01372549,0.02254902,19.1127451,0,May,2,2,6,4,Returning_Visitor,TRUE,FALSE
Customer7148,2,14,0,0,5,45.25,0,0.038095238,0,0,Dec,2,2,1,2,Returning_Visitor,FALSE,FALSE
Customer7149,0,0,0,0,1,0,0.2,0.2,0,0,Dec,2,2,2,1,Returning_Visitor,FALSE,FALSE
Customer7150,1,5,0,0,44,630.3166667,0.025,0.044223485,0,0,May,2,2,6,3,Returning_Visitor,FALSE,FALSE
Customer7151,1,15,0,0,19,817.5,0.011111111,0.022222222,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,FALSE
Customer7152,0,0,0,0,2,5,0,0.1,0,0,Mar,2,2,1,13,Returning_Visitor,TRUE,FALSE
Customer7153,0,0,0,0,18,103.8333333,0.033333333,0.055555556,0,0,May,2,2,3,3,Returning_Visitor,FALSE,FALSE
Customer7154,0,0,0,0,2,0,0.2,0.2,0,0,Nov,3,2,4,13,Returning_Visitor,FALSE,FALSE
Customer7155,6,99.60588235,0,0,83,2585.61835,0,0.00761877,6.871308983,0,Mar,2,2,2,2,Returning_Visitor,FALSE,TRUE
Customer7156,1,65,0,0,13,531,0.033333333,0.05,0,0,May,2,6,3,3,Returning_Visitor,FALSE,FALSE
Customer7157,3,17.5,0,0,15,810.3333333,0,0.020512821,0,0,Nov,2,2,3,11,Returning_Visitor,TRUE,FALSE
Customer7158,3,25.57142857,1,0,15,2026.47619,0.011764706,0.07254902,0,0,May,4,1,1,1,Returning_Visitor,FALSE,FALSE
Customer7159,0,0,0,0,19,283.5,0,0.010526316,0,0.8,May,2,4,1,6,Returning_Visitor,FALSE,FALSE
Customer7160,0,0,0,0,8,41.13333333,0.025,0.0625,0,0,Jul,2,2,9,1,Returning_Visitor,FALSE,FALSE
Customer7161,0,0,0,0,15,478.26,0,0.015384615,0,0,Nov,2,2,8,20,Returning_Visitor,FALSE,FALSE
Customer7162,1,3.5,0,0,20,309.1666667,0,0.001428571,0,0,Nov,2,2,2,2,Returning_Visitor,FALSE,FALSE
Customer7163,0,0,0,0,8,244,0.025,0.075,0,0,Mar,3,2,1,3,Returning_Visitor,FALSE,FALSE
Customer7164,0,0,0,0,15,290.1,0,0.026666667,0,0,Dec,2,5,6,3,Returning_Visitor,FALSE,FALSE
Customer7165,2,306,0,0,14,964.5,0,0.030952381,0,0,Mar,2,2,4,1,Returning_Visitor,FALSE,FALSE
Customer7166,0,0,0,0,9,250.5,0,0.044444444,0,0,Mar,3,2,7,1,Returning_Visitor,TRUE,FALSE
Customer7167,1,46.61111111,0,0,45,1873.589297,0,0.007242234,42.26791822,0,Dec,1,1,3,2,Returning_Visitor,FALSE,FALSE
Customer7168,4,56.5,0,0,8,202.1666667,0,0.01,0,0,Mar,3,2,1,8,New_Visitor,TRUE,FALSE
Customer7169,8,167.45,1,168.2,33,755.8769841,0.026315789,0.041315789,0,0,Oct,2,2,3,3,Returning_Visitor,FALSE,FALSE
Customer7170,0,0,0,0,58,1076.073649,0,0.022653941,1.81635021,0,Sep,2,2,3,2,Returning_Visitor,FALSE,FALSE
Customer7171,5,79,1,12,54,1603.333333,0.005084746,0.025423729,0,0.4,May,2,2,6,4,Returning_Visitor,FALSE,FALSE
Customer7172,0,0,0,0,37,2323.166667,0.010810811,0.018198198,0,0,Nov,1,2,4,2,Returning_Visitor,FALSE,FALSE
Customer7173,0,0,0,0,19,421.6,0.068421053,0.077192982,6.624947368,0.6,May,3,2,2,13,Returning_Visitor,FALSE,TRUE
Customer7174,0,0,0,0,6,98,0,0.066666667,0,0,Feb,2,5,1,3,Returning_Visitor,FALSE,FALSE
Customer7175,3,106.5,2,49.5,29,1433.634921,0.008064516,0.018932412,0,0,Nov,3,2,4,2,Returning_Visitor,TRUE,FALSE
Customer7176,0,0,0,0,5,57,0,0.04,0,0.6,May,2,2,3,1,Returning_Visitor,FALSE,FALSE
Customer7177,0,0,0,0,4,31,0.1,0.125,0,0.8,May,3,2,7,13,Returning_Visitor,FALSE,FALSE
Customer7178,0,0,0,0,24,3181.5,0.002777778,0.027083333,0,0,Nov,2,2,1,13,Returning_Visitor,TRUE,FALSE
Customer7179,6,101.625,0,0,140,7097.582291,0.003448276,0.009952433,21.88856759,0,Nov,2,2,3,13,Returning_Visitor,FALSE,TRUE
Customer7180,1,103,0,0,20,1140.666667,0,0.005,19.18108767,0,Dec,3,2,3,2,New_Visitor,FALSE,TRUE
Customer7181,3,62.5,0,0,46,1048.107143,0.004,0.013,20.88414313,0,Dec,2,2,3,2,Returning_Visitor,FALSE,TRUE
Customer7182,11,598.8727273,0,0,60,2591.795346,0.009681373,0.019815044,20.32548134,0,Nov,3,2,2,11,Returning_Visitor,FALSE,FALSE
Customer7183,4,170.5,0,0,20,1052.833333,0.010526316,0.015789474,0,0,Nov,1,1,6,3,New_Visitor,FALSE,FALSE
Customer7184,0,0,5,161.5,60,2789.166667,0,0.005026455,31.31885714,0,May,2,2,6,2,Returning_Visitor,FALSE,TRUE
Customer7185,3,23.16666667,0,0,12,122.225,0,0.014285714,0,0,Dec,2,2,9,2,New_Visitor,TRUE,FALSE
Customer7186,19,402.1857143,4,116,64,3179.354257,0.002531646,0.016289934,4.642,0,Mar,2,2,2,2,Returning_Visitor,FALSE,TRUE
Customer7187,4,174,1,18.5,11,305.875,0,0.001709402,0,0,Mar,1,2,3,8,New_Visitor,TRUE,FALSE
Customer7188,0,0,0,0,11,919,0,0.027272727,0,0,Mar,2,6,2,3,Returning_Visitor,FALSE,FALSE
Customer7189,0,0,0,0,40,962.3333333,0,0.01625,0,0,Mar,2,2,9,1,Returning_Visitor,FALSE,FALSE
Customer7190,0,0,0,0,48,1053.952381,0.005434783,0.009815547,0,0,Nov,1,1,1,2,Returning_Visitor,FALSE,FALSE
Customer7191,11,281.3333333,0,0,41,1167.95,0,0.011347518,7.907379545,0,Nov,1,1,3,2,New_Visitor,TRUE,TRUE
Customer7192,0,0,0,0,4,54.5,0.1,0.15,0,0,Nov,2,2,1,10,Returning_Visitor,FALSE,FALSE
Customer7193,0,0,1,0,10,210.25,0,0.018181818,0,0,Nov,1,1,1,2,New_Visitor,FALSE,FALSE
Customer7194,0,0,0,0,11,382.25,0.018181818,0.063636364,0,0,Dec,2,2,3,2,Returning_Visitor,FALSE,FALSE
Customer7195,1,42,2,80.5,46,838.6833333,0,0.015416667,0,0,Mar,2,2,1,10,Returning_Visitor,FALSE,FALSE
Customer7196,10,291.2357143,0,0,36,940.1044266,0,0.002845528,87.30695843,0,Aug,2,2,2,2,Returning_Visitor,FALSE,TRUE
Customer7197,2,386,1,25,31,2725,0.010909091,0.017482517,0,0,May,2,6,2,5,Returning_Visitor,TRUE,FALSE
Customer7198,6,111.5,0,0,26,449.0277778,0,0.018518519,0,0.6,Feb,1,1,3,3,Returning_Visitor,FALSE,FALSE
Customer7199,7,204.1,0,0,5,128.7,0,0.0125,0,0,Sep,2,7,1,2,New_Visitor,FALSE,FALSE
Customer7200,0,0,0,0,7,578.2,0,0.033333333,58.488,0,May,2,5,3,6,Returning_Visitor,TRUE,TRUE
Customer7201,4,338,0,0,9,724.76,0,0.022380952,0,0,Sep,3,2,2,4,Returning_Visitor,TRUE,FALSE
Customer7202,0,0,0,0,18,133,0.038888889,0.072222222,0,0,May,4,1,1,2,Returning_Visitor,TRUE,FALSE
Customer7203,0,0,0,0,20,600.3966667,0.023333333,0.04,0,0,Aug,3,2,2,13,Returning_Visitor,TRUE,FALSE
Customer7204,0,0,0,0,8,729,0.041666667,0.070833333,0,0.4,May,2,2,8,1,Returning_Visitor,FALSE,FALSE
Customer7205,0,0,0,0,21,289.5,0.00952381,0.038095238,0,0,Dec,2,2,6,10,Returning_Visitor,FALSE,FALSE
Customer7206,0,0,0,0,6,97.5,0,0.016666667,0,0,Dec,1,1,3,2,Returning_Visitor,FALSE,FALSE
Customer7207,0,0,0,0,3,0,0.2,0.2,0,0,Mar,1,8,2,1,Returning_Visitor,FALSE,FALSE
Customer7208,0,0,0,0,18,1217.85,0,0.020833333,0,0.6,May,2,5,1,4,Returning_Visitor,FALSE,FALSE
Customer7209,0,0,0,0,7,157,0,0.014285714,0,0,Mar,3,2,1,2,Returning_Visitor,FALSE,FALSE
Customer7210,0,0,0,0,3,55,0.066666667,0.1,0,0.6,Feb,1,1,1,3,Returning_Visitor,FALSE,FALSE
Customer7211,0,0,0,0,2,19,0,0.1,0,0,May,1,1,3,3,Returning_Visitor,FALSE,FALSE
Customer7212,0,0,0,0,12,1484,0,0.016666667,0,0,Mar,2,2,7,1,Returning_Visitor,FALSE,FALSE
Customer7213,10,198.5,2,158,6,73.21428571,0,0.02,0,0,Mar,1,1,1,2,Returning_Visitor,FALSE,FALSE
Customer7214,2,66.26666667,1,348.6,6,233.1666667,0.044444444,0.046666667,11.12205139,0,Oct,3,2,3,7,Returning_Visitor,FALSE,FALSE
Customer7215,3,30.5,0,0,79,2431.242995,0,0.005590278,0,0,Nov,2,2,2,6,Returning_Visitor,FALSE,FALSE
Customer7216,0,0,0,0,3,137,0,0.1,0,0,Mar,2,2,3,2,Returning_Visitor,FALSE,FALSE
Customer7217,3,67.2,0,0,46,987.1190476,0.004081633,0.012244898,22.25592956,0,Sep,2,2,8,4,Returning_Visitor,FALSE,TRUE
Customer7218,0,0,0,0,10,273.75,0.02,0.053333333,0,0,Nov,1,1,2,8,Returning_Visitor,FALSE,TRUE
Customer7219,9,250.0833333,2,30.5,155,4643.283732,0.002073171,0.007466851,10.11599409,0,Nov,2,2,1,3,Returning_Visitor,FALSE,TRUE
Customer7220,3,23,0,0,6,83,0,0.014285714,0,0,Mar,2,2,6,2,New_Visitor,FALSE,FALSE
Customer7221,3,793.75,1,0,65,3186.958333,0.011594203,0.019935588,0,0,Nov,1,1,4,2,Returning_Visitor,FALSE,FALSE
Customer7222,4,60.2,0,0,8,132.8,0,0.009090909,0,0,Oct,1,1,1,2,Returning_Visitor,FALSE,FALSE
Customer7223,9,124,1,61.5,25,432.1666667,0,0.007692308,0,0,Dec,2,2,8,2,New_Visitor,FALSE,FALSE
Customer7224,0,0,0,0,2,0,0.2,0.2,0,0,May,2,2,5,13,Returning_Visitor,FALSE,FALSE
Customer7225,0,0,1,132,8,445,0,0.014285714,0,0,Mar,3,2,4,14,Returning_Visitor,TRUE,FALSE
Customer7226,9,199.3856838,0,0,38,1342.434295,0,0.022542075,22.02071582,0,Nov,2,2,2,2,Returning_Visitor,TRUE,TRUE
Customer7227,0,0,6,129.125,47,1117.642857,0.00754717,0.019339623,0,0,Dec,1,1,1,2,Returning_Visitor,FALSE,FALSE
Customer7228,3,7,1,25.16666667,21,446,0.019047619,0.031746032,32.38852793,0,Nov,2,2,1,1,Returning_Visitor,FALSE,FALSE
Customer7229,0,0,0,0,27,4622,0.027160494,0.090123457,0,0,Oct,2,5,6,1,Returning_Visitor,FALSE,FALSE
Customer7230,3,81,1,0,28,499.6666667,0,0.022222222,0,0,Mar,2,6,1,1,Returning_Visitor,FALSE,FALSE
Customer7231,2,61.5,2,10,13,210,0.0125,0.03125,0,0,Dec,3,2,4,1,Returning_Visitor,FALSE,FALSE
Customer7232,7,317.9142857,4,216.5666667,35,910.0809524,0,0.01,40.78047078,0,Sep,2,4,3,5,New_Visitor,FALSE,FALSE
Customer7233,1,58.5,1,0,11,1012.166667,0,0.041666667,62.86831138,0,Nov,2,2,1,1,Returning_Visitor,FALSE,TRUE
Customer7234,0,0,0,0,20,2981.166667,0,0.01,0,0,Feb,2,4,4,4,Returning_Visitor,FALSE,FALSE
Customer7235,0,0,0,0,18,323.6833333,0,0.005208333,0,0,Dec,3,2,2,1,Returning_Visitor,FALSE,FALSE
Customer7236,4,158,0,0,18,567.75,0,0.034586466,0,0,May,3,2,2,4,Returning_Visitor,FALSE,FALSE
Customer7237,7,351.0833333,1,131,53,3271.030448,0,0.005527012,13.78150822,0,Nov,1,1,2,4,Returning_Visitor,FALSE,FALSE
Customer7238,7,71,0,0,34,1540.75,0.004878049,0.024390244,0,0,May,2,2,8,3,Returning_Visitor,FALSE,FALSE
Customer7239,0,0,0,0,18,2334.916667,0.011111111,0.017592593,0,0,Dec,3,2,1,1,Returning_Visitor,FALSE,FALSE
Customer7240,6,148.8,4,81.33333333,29,1715.687897,0.010909091,0.027138047,0,0,Mar,2,2,9,1,Returning_Visitor,FALSE,FALSE
Customer7241,7,133.1666667,2,80,10,246.7916667,0,0.008333333,0,0,May,2,2,1,3,New_Visitor,FALSE,FALSE
Customer7242,8,211.9642857,0,0,26,1382.66514,0.017283951,0.02287478,0,0.6,May,3,2,7,4,Returning_Visitor,FALSE,FALSE
Customer7243,1,3.5,0,0,11,332.5,0,0.011111111,0,0.2,May,2,2,2,2,Returning_Visitor,FALSE,FALSE
Customer7244,7,235.75,4,66.5,37,729.7916667,0.004545455,0.018181818,60.42298474,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
Customer7245,11,385.5666667,0,0,54,1256.293333,0.010344828,0.014367816,0,0,Oct,2,2,7,3,Returning_Visitor,FALSE,FALSE
Customer7246,0,0,0,0,6,162.5,0,0.033333333,0,0,May,2,2,1,1,Returning_Visitor,FALSE,FALSE
Customer7247,1,46.5,0,0,40,2338.95,0.017073171,0.030325203,9.472914356,0,Nov,1,1,1,3,Returning_Visitor,FALSE,TRUE
Customer7248,6,265.0416667,0,0,59,2934.236722,0.006666667,0.022333333,6.099899016,0,Nov,1,2,1,2,Returning_Visitor,FALSE,FALSE
Customer7249,6,394.1,4,489.6,40,1190.4,0,0.012318841,17.19073913,0,May,3,2,1,11,Returning_Visitor,FALSE,FALSE
Customer7250,1,0,0,0,19,2236.9,0,0.027777778,19.59533333,0,May,4,1,2,4,Returning_Visitor,TRUE,TRUE
Customer7251,2,83,0,0,3,264,0,0.05,0,0.6,May,3,3,7,11,New_Visitor,FALSE,FALSE
Customer7252,0,0,0,0,1,0,0.2,0.2,0,0,May,2,2,1,13,Returning_Visitor,FALSE,FALSE
Customer7253,0,0,0,0,47,3650.316667,0,0.003333333,97.19657367,0,Nov,2,2,1,10,Returning_Visitor,FALSE,TRUE
Customer7254,0,0,1,19,10,852,0,0.009090909,0,0,Feb,2,2,3,6,Returning_Visitor,FALSE,FALSE
Customer7255,9,98.94444444,1,600,124,5731.094444,0.018346253,0.03371764,1.914174972,0.2,May,2,2,3,13,Returning_Visitor,FALSE,FALSE
Customer7256,0,0,0,0,3,17,0.066666667,0.133333333,0,0.4,May,2,12,8,3,Returning_Visitor,FALSE,FALSE
Customer7257,0,0,0,0,10,122.1666667,0,0.02,0,0,Nov,1,1,1,5,New_Visitor,TRUE,FALSE
Customer7258,1,21,0,0,13,190,0,0.015384615,0,0,May,2,2,1,1,Returning_Visitor,TRUE,FALSE
Customer7259,0,0,0,0,11,151.5,0.016666667,0.066666667,0,0,May,2,2,2,6,Returning_Visitor,TRUE,FALSE
Customer7260,10,278.6666667,0,0,50,907.2363636,0.020411523,0.023212197,1.981038388,0,Oct,3,2,3,4,Returning_Visitor,FALSE,FALSE
Customer7261,3,31,0,0,58,1400.438961,0,0.005951036,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
Customer7262,3,1178.6,4,124.8,18,1716.373333,0.008333333,0.016666667,0,0,Jul,2,5,6,1,Returning_Visitor,FALSE,FALSE
Customer7263,0,0,0,0,51,742.9603175,0.003921569,0.012121212,0,0,Nov,1,1,3,2,Returning_Visitor,TRUE,FALSE
Customer7264,1,8,2,61.5,31,1126.25,0,0.024242424,0,0,Nov,4,2,1,2,Returning_Visitor,FALSE,FALSE
Customer7265,0,0,0,0,12,584.3333333,0,0.023076923,12.58590538,0,Nov,2,2,3,8,Returning_Visitor,FALSE,FALSE
Customer7266,0,0,0,0,3,125,0.05,0.075,0,0.8,May,2,2,1,4,Returning_Visitor,FALSE,FALSE
Customer7267,3,226.9545455,0,0,57,4895.022989,0.003333333,0.023321256,0,0,May,2,2,1,13,Returning_Visitor,FALSE,FALSE
Customer7268,1,0,0,0,3,178.5,0,0.066666667,8.04958574,0,Sep,2,6,2,1,Returning_Visitor,FALSE,FALSE
Customer7269,0,0,0,0,10,155.9,0.02,0.04,0,0,Jul,2,2,6,20,Returning_Visitor,FALSE,FALSE
Customer7270,0,0,0,0,17,344.3333333,0.005555556,0.030555556,26.985,0,May,2,2,1,5,Returning_Visitor,FALSE,FALSE
Customer7271,2,70.6,0,0,27,213.0157143,0,0.007407407,79.51302667,0,Oct,2,2,1,3,New_Visitor,TRUE,TRUE
Customer7272,12,232.3404762,1,19.2,22,504.0285714,0,0.003763441,0,0,Sep,1,1,1,3,New_Visitor,FALSE,FALSE
Customer7273,0,0,0,0,13,350.8333333,0,0.030769231,0,0.6,May,3,2,9,13,Returning_Visitor,FALSE,FALSE
Customer7274,3,112,0,0,20,1187.5,0,0.016666667,26.8752,0,May,2,2,1,4,Returning_Visitor,FALSE,FALSE
Customer7275,0,0,0,0,3,78,0,0.066666667,0,0,Feb,1,2,6,6,Returning_Visitor,TRUE,FALSE
Customer7276,3,86.33333333,0,0,14,1256.333333,0,0.023076923,0,0,Nov,1,1,4,2,Returning_Visitor,FALSE,FALSE
Customer7277,2,24,0,0,16,445.3333333,0.004444444,0.022222222,0,0,Jul,2,2,9,2,Returning_Visitor,FALSE,FALSE
Customer7278,4,96.5,0,0,42,2172.333333,0,0.01124031,35.2339845,0,May,2,2,4,2,Returning_Visitor,FALSE,FALSE
Customer7279,0,0,0,0,14,487.3209524,0,0.002380952,47.32661324,0,Oct,3,2,1,2,New_Visitor,FALSE,TRUE
Customer7280,0,0,0,0,9,329,0.022222222,0.044444444,0,0,Mar,2,2,3,1,Returning_Visitor,FALSE,FALSE
Customer7281,2,11,0,0,4,15,0,0.04,0,0,Aug,2,10,1,1,Returning_Visitor,FALSE,FALSE
Customer7282,3,32.2,0,0,81,1199.616667,0,0.00617284,0,0,Sep,2,2,2,1,Returning_Visitor,TRUE,TRUE
Customer7283,0,0,0,0,18,1844.416667,0,0.023529412,28.52788235,0,May,3,7,3,4,Returning_Visitor,FALSE,FALSE
Customer7284,1,5,0,0,8,203,0,0.00952381,0,0,Dec,2,4,1,2,New_Visitor,FALSE,FALSE
Customer7285,0,0,0,0,11,199.5,0.127272727,0.142424242,0,0,Jul,3,2,1,1,Returning_Visitor,FALSE,FALSE
Customer7286,5,224.75,0,0,10,235.4166667,0.015384615,0.030769231,0,0,Dec,1,1,8,2,New_Visitor,FALSE,FALSE
Customer7287,10,85.04,0,0,114,2139.156647,0,0.009414895,0,0,Nov,2,2,3,2,Returning_Visitor,FALSE,FALSE
Customer7288,0,0,1,105.1333333,17,526.3761905,0.052941176,0.045751634,0,0,June,3,2,6,13,Returning_Visitor,FALSE,FALSE
Customer7289,3,52,0,0,60,3451.751515,0.006666667,0.011565934,0,0,Mar,3,2,3,1,Returning_Visitor,TRUE,FALSE
Customer7290,4,562,0,0,22,1945.5,0,0.008333333,0,0,Dec,2,2,1,2,Returning_Visitor,FALSE,FALSE
Customer7291,4,64.66666667,0,0,38,1445.666667,0,0.005263158,52.11335786,0,Nov,2,2,1,2,New_Visitor,FALSE,TRUE
Customer7292,5,157.5,3,433.5,9,599.5,0,0.020833333,0,0,Nov,1,1,1,2,New_Visitor,FALSE,FALSE
Customer7293,2,41,0,0,7,139,0.022222222,0.055555556,0,0,Mar,2,5,6,2,Returning_Visitor,TRUE,FALSE
Customer7294,1,5.066666667,0,0,32,441.6045455,0,0.00625,0,0,Sep,2,2,6,3,New_Visitor,FALSE,FALSE
Customer7295,0,0,0,0,3,18,0.033333333,0.166666667,0,1,May,3,2,1,4,Returning_Visitor,TRUE,FALSE
Customer7296,1,7,0,0,24,445.4333333,0.017391304,0.02173913,0,0,Aug,1,1,4,3,Returning_Visitor,TRUE,FALSE
Customer7297,0,0,0,0,4,86.36,0.0625,0.11875,0,0,Aug,3,2,4,1,Returning_Visitor,TRUE,FALSE
Customer7298,0,0,0,0,24,724.7666667,0.030555556,0.037797619,0,0,Nov,3,2,1,3,Returning_Visitor,TRUE,FALSE
Customer7299,4,171.5,0,0,75,2416.060484,0.007699443,0.036664764,0,0,Nov,2,2,2,1,Returning_Visitor,FALSE,TRUE
Customer7300,5,62,0,0,125,1935.335516,0,0.008031496,0,0,Nov,4,2,3,3,Returning_Visitor,FALSE,FALSE
Customer7301,0,0,0,0,28,756.8611111,0.035714286,0.067857143,0,0,Dec,2,2,4,1,Returning_Visitor,FALSE,FALSE
Customer7302,0,0,0,0,56,3543.809524,0.004464286,0.021785714,0,0,Nov,2,7,5,1,Returning_Visitor,TRUE,FALSE
Customer7303,0,0,0,0,1,0,0.2,0.2,0,0,Feb,3,2,3,3,Returning_Visitor,FALSE,FALSE
Customer7304,2,179,1,0,2,163,0,0.04,0,0,May,1,1,3,2,New_Visitor,FALSE,FALSE
Customer7305,4,151.8,0,0,10,265.4,0,0.007692308,0,0,Jul,1,1,1,5,New_Visitor,FALSE,FALSE
Customer7306,3,118,0,0,32,791.8,0.021621622,0.046846847,1.297677921,0,Sep,2,2,1,3,Returning_Visitor,FALSE,FALSE
Customer7307,0,0,0,0,53,2051.466667,0.004528302,0.017735849,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,TRUE
Customer7308,0,0,0,0,37,684.7272727,0.005405405,0.023423423,0,0,Mar,2,4,3,1,Returning_Visitor,FALSE,FALSE
Customer7309,2,62.5,0,0,17,548.3333333,0,0.031372549,0,0,Mar,2,2,1,2,Returning_Visitor,FALSE,FALSE
Customer7310,0,0,0,0,17,287.5,0.066666667,0.087037037,0,0.8,May,3,2,4,13,Returning_Visitor,FALSE,FALSE
Customer7311,6,109.6,0,0,17,495.1,0,0.01,0,0,Oct,2,4,8,2,New_Visitor,FALSE,FALSE
Customer7312,0,0,0,0,5,488.5,0.032727273,0.033846154,0,0,Mar,2,7,7,6,Returning_Visitor,FALSE,FALSE
Customer7313,6,109.5,1,21,157,4643.755952,0.001687764,0.010776613,7.152750452,0.8,May,2,5,2,4,Returning_Visitor,FALSE,FALSE
Customer7314,5,106.3214286,4,189,37,1306.028022,0.004263566,0.010939177,33.3335814,0,May,2,4,1,3,Returning_Visitor,FALSE,FALSE
Customer7315,0,0,0,0,4,17,0,0.075,0,0,Mar,2,2,1,1,Returning_Visitor,FALSE,FALSE
Customer7316,3,53.25,1,77,198,3057.809524,0,0.002734559,11.97910693,0,May,4,1,5,1,Returning_Visitor,TRUE,TRUE
Customer7317,0,0,0,0,25,1250.5,0.056,0.072,0,0,May,2,2,3,3,Returning_Visitor,FALSE,FALSE
Customer7318,8,114.08,0,0,37,747.48,0.041463415,0.052845528,0,0,Jul,2,10,3,3,Returning_Visitor,FALSE,FALSE
Customer7319,0,0,2,22,41,979.375,0.004651163,0.009302326,0,0,Nov,2,2,3,2,Returning_Visitor,TRUE,FALSE
Customer7320,0,0,1,37.2,28,761.5,0.006896552,0.032183908,0,0,Jul,2,5,1,1,Returning_Visitor,FALSE,FALSE
Customer7321,0,0,0,0,2,15,0,0.1,0,0,Mar,1,1,1,2,Returning_Visitor,FALSE,FALSE
Customer7322,10,380.4333333,0,0,39,1526.213333,0.004651163,0.014728682,0,0,Nov,2,6,5,2,Returning_Visitor,FALSE,FALSE
Customer7323,0,0,0,0,3,105,0,0.033333333,0,0,Feb,3,2,1,5,Returning_Visitor,FALSE,FALSE
Customer7324,0,0,0,0,7,286.5,0,0.042857143,0,0,Mar,3,3,3,1,Returning_Visitor,FALSE,FALSE
Customer7325,10,317.9583333,4,821,20,781.425,0,0.002666667,0,0,Dec,2,2,7,2,Returning_Visitor,FALSE,FALSE
Customer7326,0,0,0,0,7,384.5,0,0.028571429,0,0,May,2,4,1,5,Returning_Visitor,FALSE,FALSE
Customer7327,5,97,0,0,53,3372.748214,0.003773585,0.002515723,0,0,Dec,2,2,7,2,Returning_Visitor,FALSE,FALSE
Customer7328,0,0,0,0,6,91,0,0.033333333,0,0.6,May,2,2,1,13,Returning_Visitor,FALSE,FALSE
Customer7329,0,0,1,222,25,1545.833333,0.007692308,0.024358974,0,0,May,2,4,1,2,Returning_Visitor,FALSE,FALSE
Customer7330,0,0,0,0,45,1682.25,0.026666667,0.057777778,0,0,Nov,2,2,4,1,Returning_Visitor,FALSE,FALSE
Customer7331,7,286.8333333,7,373.5,15,176.5,0.048,0.052,0,0,May,3,2,3,4,Returning_Visitor,FALSE,FALSE
Customer7332,0,0,2,14,11,687.5,0.020512821,0.035897436,0,0,Mar,3,2,1,3,Returning_Visitor,TRUE,FALSE
Customer7333,12,245.7333333,4,1511.7,439,21857.04648,0.003588626,0.012497612,11.43923328,0,Sep,2,2,1,13,Returning_Visitor,FALSE,FALSE
Customer7334,0,0,0,0,30,1281,0.006666667,0.02,0,0,Mar,2,4,2,1,Returning_Visitor,FALSE,FALSE
Customer7335,0,0,0,0,1,0,0.2,0.2,0,0,Mar,2,5,5,1,Returning_Visitor,FALSE,FALSE
Customer7336,0,0,0,0,9,296.3928571,0,0.025,0,0,Dec,1,1,1,3,Returning_Visitor,FALSE,FALSE
Customer7337,2,140.5,0,0,10,431.5,0,0.006666667,0,0,Dec,2,2,2,1,Returning_Visitor,FALSE,FALSE
Customer7338,0,0,0,0,3,423.5,0.095454545,0.121153846,0,0,Dec,3,2,1,1,Returning_Visitor,FALSE,FALSE
Customer7339,1,64.5,0,0,41,961.25,0.0025,0.020714286,0,0,Dec,2,2,1,2,New_Visitor,FALSE,FALSE
Customer7340,9,161.25,0,0,106,2709.522357,0,0.022650186,0,0,Nov,2,5,4,2,Returning_Visitor,FALSE,FALSE
Customer7341,0,0,0,0,10,158.75,0,0.02,0,0,Nov,2,2,1,2,Returning_Visitor,FALSE,FALSE
Customer7342,0,0,0,0,9,470,0.0375,0.066666667,0,0,Dec,2,4,1,1,Returning_Visitor,FALSE,FALSE
Customer7343,0,0,0,0,6,83.5,0,0.066666667,0,0,Nov,1,1,3,10,Returning_Visitor,FALSE,FALSE
Customer7344,0,0,0,0,6,306.25,0.053571429,0.052592593,0,0,Nov,3,2,1,13,Returning_Visitor,FALSE,FALSE
